0.000000,1.830481,7.601935,22.113315,37.046391,59.067837,55.473658,109.188171,90.527437,129.851625,80.115841,190.572328,181.689588,174.608638,69.415643,126.975157,115.285291,0.835719,0.845049,0.841497,0.813749,0.891707,0.840807,0.954268,5059.495644,4639.893153,36.597307,983.012570,1073.125140,99.757930,1618580073.811781,0.000000
1.000000,3.361497,15.713759,31.462981,58.053647,73.622457,64.047573,77.588638,89.335712,33.466529,30.666632,-20.298611,-83.594579,-57.460809,-278.747189,-172.040255,-90.628185,0.923712,0.829092,0.919939,0.979021,0.974057,0.944069,1.049749,5257.977781,4770.796669,36.608990,1049.052611,1001.616684,82.905784,1618580073.830804,0.000000
2.000000,5.318579,20.207936,34.937716,45.204207,59.925872,59.996274,23.708292,-31.197811,-102.340378,-155.887195,-207.275676,-174.782096,-101.775608,-112.080471,4.725503,188.824723,0.998823,0.820995,0.843298,0.951656,0.850968,0.877095,0.990566,4934.857646,4807.036461,36.603441,1099.893919,955.512107,87.095765,1618580073.830812,0.000000
3.000000,6.561034,23.776773,40.317878,42.415926,28.790082,-11.655391,-57.475977,-105.843593,-142.697818,-107.727264,-51.414176,60.768687,76.279135,157.537325,199.143323,161.631888,0.913507,0.862637,0.940427,0.950813,0.876838,0.802383,1.087978,5065.560754,4759.055866,36.598465,1070.043336,929.853414,98.832956,1618580073.846756,0.000000
4.000000,8.580676,24.928138,35.604083,23.145210,-13.566611,-60.468189,-69.146666,-105.277020,-39.185927,85.399803,124.629696,172.147941,142.755280,-5.023357,-122.057077,-54.684158,0.962368,0.875422,0.843423,0.813267,0.802221,0.946775,1.087896,4843.148006,5141.846803,36.592831,986.244134,944.383199,99.147429,1618580073.846761,0.000000
5.000000,9.896985,25.659883,34.274815,-1.373001,-59.459810,-90.859168,-42.237365,10.081081,64.689013,189.813720,98.116693,-35.520609,-73.580925,-188.801792,-39.304055,82.083955,0.834282,0.917269,0.992728,0.956818,0.850709,0.902558,0.993893,5062.356402,4544.401466,36.590434,1005.430121,944.937424,95.161740,1618580073.862701,0.000000
6.000000,10.705028,28.757464,18.891695,-32.720476,-55.517767,-44.381079,19.190286,118.979992,81.320130,30.408223,-155.567437,-237.505930,-57.443654,48.850520,173.958234,92.531091,0.918036,0.811969,0.903527,0.901787,0.895041,0.912010,0.917920,4701.041684,5289.278387,36.592219,929.246595,959.167599,86.182772,1618580073.862707,0.000000
7.000000,11.947447,23.487717,1.076921,-53.532716,-64.435894,-0.082868,64.275903,88.894121,-4.138964,-95.039654,-202.713556,7.002950,84.689447,139.877968,-12.902256,-258.714127,0.936940,0.952603,0.962945,0.990917,0.964822,0.893106,1.089759,4942.266059,4987.937933,36.597167,965.925897,1056.356759,96.732674,1618580073.878642,0.000000
8.000000,12.245731,18.879063,-15.398700,-62.848641,-24.340265,42.208163,62.652774,2.316649,-106.879721,-93.872867,87.083738,99.323239,112.904142,-44.940662,-76.074775,-1.114401,0.922910,0.848282,0.948923,0.940595,0.883205,0.818016,0.956000,4520.911824,4773.833153,36.607967,920.541438,943.045759,87.877212,1618580073.878648,0.000000
9.000000,13.589971,15.368871,-30.244743,-58.964401,17.381043,96.717367,38.477555,-59.908715,-94.108145,35.497168,110.291909,18.482799,-219.043783,-126.244797,47.837898,311.759400,0.941722,0.997356,0.979315,0.986183,0.810806,0.826853,1.059400,5090.180158,4690.427765,36.598482,910.660608,1045.165045,86.756208,1618580073.894601,0.000000
10.000000,13.896379,9.813472,-33.716105,-32.645833,46.705609,73.857720,-34.927872,-87.623274,42.093069,98.054355,0.281240,-143.258287,-38.996088,206.220458,34.902297,-175.835872,0.853025,0.828748,0.999917,0.876961,0.949120,0.826749,1.024882,4888.697435,4650.579699,36.593833,922.375430,1060.038003,80.373357,1618580073.894610,0.000000
11.000000,13.641338,1.935247,-41.482278,-4.796335,57.686655,7.935413,-86.972450,-16.781823,151.211204,30.659817,-235.579408,-24.944434,252.991866,42.974112,-259.838040,-32.467589,0.826165,0.961917,0.925389,0.990761,0.845357,0.917662,0.944157,4702.452714,4967.919317,36.594567,1056.987549,1053.980454,88.488794,1618580073.910584,0.000000
12.000000,14.670376,-4.820464,-43.707361,19.869036,71.879839,-36.185020,-84.058002,51.539474,53.986360,-101.578963,-69.356180,256.580590,11.789665,-176.549590,18.518730,113.971800,0.948445,0.888394,0.820164,0.963223,0.899119,0.952264,0.901033,5420.016351,4654.867704,36.596333,1065.649463,955.085598,80.448825,1618580073.910590,0.000000
13.000000,13.237078,-11.331558,-32.878592,36.911157,27.678365,-96.604617,6.436779,80.790116,-77.606456,-131.018491,157.955421,83.509354,-230.736731,17.435214,216.530224,-78.224708,0.864620,0.824139,0.932884,0.929056,0.991031,0.815720,1.005752,5157.096644,4776.466095,36.608036,938.820536,1073.238921,90.884682,1618580073.926512,0.000000
14.000000,12.964946,-17.807711,-20.612904,48.262080,-13.437561,-63.785004,53.593273,39.460001,-162.551055,87.869181,107.517810,-246.150523,-6.667587,299.708059,-210.987655,-75.203628,0.981022,0.919335,0.910595,0.888488,0.961215,0.959191,1.078221,5320.147110,5096.043472,36.602270,1039.478754,900.615769,84.476702,1618580073.926517,0.000000
15.000000,12.322440,-21.412962,-6.911763,45.112355,-42.935388,-19.953144,94.704504,-88.500281,-63.309970,120.955800,-45.451543,-53.356118,75.487117,-135.196763,-161.602799,243.943636,0.810157,0.947742,0.880931,0.958941,0.965771,0.809192,0.973811,4552.914491,5123.448868,36.604658,935.886572,1072.048500,89.435094,1618580073.942474,0.000000
16.000000,11.903971,-26.680080,9.851771,31.646356,-80.627540,35.084826,40.883548,-72.489207,81.069487,19.511766,-206.790739,195.871143,-26.722926,-68.972369,317.968290,-88.859175,0.961324,0.919883,0.910912,0.821650,0.854594,0.810943,0.916727,4868.988155,5086.274611,36.590612,977.099379,968.538944,83.164897,1618580073.942511,0.000000
17.000000,10.644579,-29.070081,24.261076,14.846137,-57.946425,104.168841,-49.248903,-55.008146,78.560464,-79.877663,56.699695,124.688062,-215.386479,87.020755,-25.846173,-236.766805,0.893482,0.940807,0.990019,0.918926,0.969748,0.924755,0.983539,4640.482217,5437.764631,36.608645,976.177454,977.894737,90.306027,1618580073.958489,0.000000
18.000000,9.652286,-30.043832,34.680168,-18.300838,-22.527993,56.031232,-83.581792,57.271419,13.967791,-97.323898,231.157399,-127.426090,47.862877,140.497426,-118.651305,160.709733,0.953327,0.807115,0.929958,0.840560,0.987318,0.871787,0.972874,5049.849920,4617.764159,36.605732,1066.318763,979.551139,83.740362,1618580073.958496,0.000000
19.000000,8.006758,-24.444158,42.606559,-46.162595,12.422148,28.523538,-58.669524,113.026714,-146.391658,86.386725,16.898817,-137.131726,256.359402,-272.723312,237.849755,-42.064625,0.888119,0.948429,0.938785,0.828578,0.863695,0.882323,0.926110,4914.518755,5187.913195,36.595677,1050.444164,924.246491,85.749796,1618580073.974444,0.000000
